angle_deg,image_index,image,method,rmse_from_raw,mae_from_raw,residual_std,derivative_noise_mad,max_abs_derivative,max_abs_derivative_position,major_candidate_position,major_candidate_shift_from_median_gaussian,main_peak_prominence,main_peak_width,significant_peak_count,artificial_peak_suspect_count,assessment
144,24,img114338_ 24_144.tiff,Huber MRF lambda=0.1,35.667110768232675,29.431470417922693,35.667110768232675,173.43980718086186,1407.8996044696396,507,507,1,1407.3579078835137,2.7678392066899278,7,0,candidate_only_not_PD
144,24,img114338_ 24_144.tiff,Huber MRF lambda=1,152.48892772001744,120.7743079444325,152.48892772001744,86.37756225804056,1337.8634676816182,507,507,1,1337.3282016134544,2.893901116777897,9,0,candidate_only_not_PD
144,24,img114338_ 24_144.tiff,Huber MRF lambda=10,270.3283113989235,205.382427504154,270.3283113989235,22.83129792743736,772.1779568382881,507,507,1,772.0898222710566,2.598050119868219,10,0,candidate_only_not_PD
150,25,img114343_ 25_150.tiff,Raw,0.0,0.0,0.0,142.3296,736.0,507,507,-55,736.0,4.352159468438572,10,0,candidate_only_not_PD
150,25,img114343_ 25_150.tiff,Median+Gaussian,228.037075346568,164.76044689050846,228.02987749041148,7.47557133190575,125.26807812094194,562,562,0,125.24758755935545,9.73750469359419,6,0,candidate_only_not_PD
150,25,img114343_ 25_150.tiff,Huber MRF lambda=0.1,26.03961348230107,21.480282563104367,26.03961348230107,118.4438975027297,734.9249850986671,507,507,-55,734.8240267060901,4.2278295394821725,11,0,candidate_only_not_PD
150,25,img114343_ 25_150.tiff,Huber MRF lambda=1,108.99431721095829,86.42043994414728,108.99431721095829,58.587536025136096,712.000486057008,506,506,-56,711.9394073117037,3.1511163191406695,12,0,candidate_only_not_PD
150,25,img114343_ 25_150.tiff,Huber MRF lambda=10,188.64017032885437,143.47704977187198,188.64017032885437,16.653173497805838,285.3125599099185,506,506,-56,285.29620737747246,4.645818048938793,11,0,candidate_only_not_PD
156,26,img114348_ 26_156.tiff,Raw,0.0,0.0,0.0,166.0512,720.0,512,512,6,720.0,2.25,10,0,candidate_only_not_PD
156,26,img114348_ 26_156.tiff,Median+Gaussian,273.69313698200284,194.00293064343057,273.68956226651613,7.90508669812092,157.37497327011442,506,506,0,157.34151938490686,8.351595234423996,8,0,candidate_only_not_PD
156,26,img114348_ 26_156.tiff,Huber MRF lambda=0.1,28.906693654460124,23.66249825281782,28.906693654460124,143.14280872681965,697.4727451679646,512,512,6,697.4727386069935,2.2285751495173827,11,0,candidate_only_not_PD
156,26,img114348_ 26_156.tiff,Huber MRF lambda=1,126.26519905020781,99.76984303767306,126.26519905020781,66.73448909437772,679.9996165806697,505,505,-1,679.9356632914642,4.377661246536547,12,0,candidate_only_not_PD
156,26,img114348_ 26_156.tiff,Huber MRF lambda=10,218.86165900810477,166.67810699599403,218.86165900810477,17.445991676044027,381.6933146023948,506,506,0,381.56156684860616,4.5000048581654255,9,0,candidate_only_not_PD
162,27,img114352_ 27_162.tiff,Raw,0.0,0.0,0.0,272.79839999999996,2240.0,507,507,1,2240.0,3.0615209532734866,11,0,candidate_only_not_PD
162,27,img114352_ 27_162.tiff,Median+Gaussian,538.1851115117623,351.6401379120396,538.1740504640219,14.210281588801726,355.3014181275248,506,506,0,355.2904186566411,8.153183372590206,10,0,candidate_only_not_PD
162,27,img114352_ 27_162.tiff,Huber MRF lambda=0.1,47.240165435771395,38.60848939251375,47.240165435771395,235.948421402294,2239.999987098032,507,507,1,2239.2226810109314,3.0134983678786966,12,0,candidate_only_not_PD
162,27,img114352_ 27_162.tiff,Huber MRF lambda=1,204.73430777820207,160.60952650821,204.73430777820207,113.8199437335303,2137.313777827054,507,507,1,2136.94158426395,2.8234826206704042,10,0,candidate_only_not_PD
162,27,img114352_ 27_162.tiff,Huber MRF lambda=10,385.2160116890185,283.2455549340767,385.2160116890185,31.37249124658991,1341.3823259851051,506,506,0,1341.3323047435188,2.4133577008804536,9,0,candidate_only_not_PD
168,28,img114357_ 28_168.tiff,Raw,0.0,0.0,0.0,213.49439999999998,1528.0,506,506,0,1528.0,3.274960290446984,10,0,candidate_only_not_PD
168,28,img114357_ 28_168.tiff,Median+Gaussian,397.10640790253825,266.9908185360296,396.97457870966105,11.62828048128691,252.3758801575168,506,506,0,252.3494463481802,8.094334443802893,9,0,candidate_only_not_PD
168,28,img114357_ 28_168.tiff,Huber MRF lambda=0.1,39.22151973600249,31.713995865140447,39.22151973600249,185.9121476285436,1527.9999999802021,506,506,0,1527.4379025645649,3.2415379128245263,11,0,candidate_only_not_PD
168,28,img114357_ 28_168.tiff,Huber MRF lambda=1,167.59803112549903,130.66211631484364,167.59803112549903,94.63356440394472,1527.9999967277217,506,506,0,1527.4997083538037,2.974127034507717,11,0,candidate_only_not_PD
168,28,img114357_ 28_168.tiff,Huber MRF lambda=10,306.22954706515395,225.9441036411642,306.22954706515395,25.199282289576377,891.8307150250293,506,506,0,891.8078775396607,2.8919146434096206,8,0,candidate_only_not_PD
174,29,img114402_ 29_174.tiff,Raw,0.0,0.0,0.0,225.3552,1448.0,507,507,1,1448.0,2.6572649572649425,7,0,candidate_only_not_PD
174,29,img114402_ 29_174.tiff,Median+Gaussian,413.0944937440535,274.1110518397708,413.0940965418322,11.05046427869585,267.4725597719298,506,506,0,267.37624444077665,8.154134014706074,9,0,candidate_only_not_PD
174,29,img114402_ 29_174.tiff,Huber MRF lambda=0.1,37.30426148402221,30.766141510021598,37.30426148402221,193.90739194963254,1437.6527194402697,507,507,1,1436.996910973343,2.651482434029674,8,0,candidate_only_not_PD
174,29,img114402_ 29_174.tiff,Huber MRF lambda=1,163.32177066276859,129.1732396121387,163.32177066276859,98.59579714251143,1416.0004127745378,506,506,0,1415.8280868208785,2.583187047009744,12,0,candidate_only_not_PD
174,29,img114402_ 29_174.tiff,Huber MRF lambda=10,303.7292739788772,224.8592970715569,303.7292739788772,26.39218823780852,900.6415995231764,506,506,0,900.5028970492567,2.460175925805572,9,0,candidate_only_not_PD
180,30,img114407_ 30_180.tiff,Raw,0.0,0.0,0.0,284.6592,2608.0,507,507,1,2608.0,2.6706599964894053,9,0,candidate_only_not_PD
180,30,img114407_ 30_180.tiff,Median+Gaussian,606.519535683151,386.66415742440427,606.5044593882645,17.14592181151663,423.0835010876435,506,506,0,423.0603606425648,7.94063247867183,9,0,candidate_only_not_PD
180,30,img114407_ 30_180.tiff,Huber MRF lambda=0.1,50.5500772632653,41.41175870692342,50.5500772632653,255.9449705832518,2578.6527512725515,507,507,1,2577.6913782096235,2.7056150633421794,10,0,candidate_only_not_PD
180,30,img114407_ 30_180.tiff,Huber MRF lambda=1,221.57989086983338,174.2107871449647,221.57989086983338,131.03420300504158,2436.0791237682315,507,507,1,2435.6683580982462,2.805115816992952,13,0,candidate_only_not_PD
180,30,img114407_ 30_180.tiff,Huber MRF lambda=10,419.2363228932035,308.06758622814573,419.2363228932035,34.65676691623984,1762.9478525869454,506,506,0,1762.9050747674883,2.357823383904247,11,0,candidate_only_not_PD
186,31,img114411_ 31_186.tiff,Raw,0.0,0.0,0.0,213.49439999999998,1248.0,506,506,0,1248.0,3.315152643335807,6,0,candidate_only_not_PD
186,31,img114411_ 31_186.tiff,Median+Gaussian,379.2633202192313,261.7619638870033,379.26266296222,10.768330988502347,232.46038925759058,506,506,0,232.42325148161763,8.215011289957431,9,0,candidate_only_not_PD
186,31,img114411_ 31_186.tiff,Huber MRF lambda=0.1,39.796875436386166,33.01481392733322,39.796875436386166,187.92796401891263,1247.9999999081338,506,506,0,1247.5461245658043,3.319417441235089,6,0,candidate_only_not_PD
186,31,img114411_ 31_186.tiff,Huber MRF lambda=1,166.23987061986506,132.32826152956278,166.23987061986506,92.12644053233522,1247.999833291513,506,506,0,1247.7941780957517,3.1591278953073356,8,0,candidate_only_not_PD
186,31,img114411_ 31_186.tiff,Huber MRF lambda=10,299.4407168998375,223.21380513209073,299.4407168998375,24.428818862012065,651.7308589069071,506,506,0,651.6882861528902,3.4950022032531933,10,0,candidate_only_not_PD
192,32,img114416_ 32_192.tiff,Raw,0.0,0.0,0.0,249.0768,1400.0,506,506,0,1392.0,3.3448809523809473,8,0,candidate_only_not_PD
192,32,img114416_ 32_192.tiff,Median+Gaussian,429.7020830339796,293.2733941406423,429.6892785623932,11.4415176507323,248.0053789566955,506,506,0,248.00042837736692,8.065655626706416,9,0,candidate_only_not_PD
192,32,img114416_ 32_192.tiff,Huber MRF lambda=0.1,41.623140839400484,34.13379115749865,41.623140839400484,216.44902842195242,1399.9999999837346,506,506,0,1398.9500427415005,3.373545914281067,7,0,candidate_only_not_PD
192,32,img114416_ 32_192.tiff,Huber MRF lambda=1,181.179381231109,143.15752658417946,181.179381231109,102.5448545515643,1399.9999800234218,506,506,0,1399.8477312386676,3.219185351159183,8,0,candidate_only_not_PD
192,32,img114416_ 32_192.tiff,Huber MRF lambda=10,326.5685566249531,245.83206618255966,326.5685566249531,26.57610080894618,757.1173184322179,506,506,0,757.0170011658774,3.2690813717966876,9,0,candidate_only_not_PD
198,33,img114421_ 33_198.tiff,Raw,0.0,0.0,0.0,249.0768,2088.0,507,507,1,2088.0,2.5902985074626486,6,0,candidate_only_not_PD
198,33,img114421_ 33_198.tiff,Median+Gaussian,457.3799215435919,308.82978225420214,457.37765848684285,13.383925572510638,317.12998488427183,506,506,0,317.12050789016575,8.084134070366758,9,0,candidate_only_not_PD
198,33,img114421_ 33_198.tiff,Huber MRF lambda=0.1,42.956914552731355,35.11428346184912,42.956914552731355,216.21804526152866,2087.9999998666026,507,507,1,2087.706898325716,2.586117919841911,8,0,candidate_only_not_PD
198,33,img114421_ 33_198.tiff,Huber MRF lambda=1,184.9805855108002,147.25021087708268,184.9805855108002,110.21286749921069,2061.3065596947745,507,507,1,2061.1417657106576,2.5184754156942404,8,0,candidate_only_not_PD
198,33,img114421_ 33_198.tiff,Huber MRF lambda=10,340.122927034341,257.26195140104244,340.122927034341,27.778317730263286,1280.1028169754354,507,507,1,1279.8377518990783,2.370671831183529,9,0,candidate_only_not_PD
204,34,img114425_ 34_204.tiff,Raw,0.0,0.0,0.0,130.4688,672.0,506,506,0,672.0,3.081632653061206,8,0,candidate_only_not_PD
204,34,img114425_ 34_204.tiff,Median+Gaussian,210.05496456335484,153.87784112279522,210.04112372289677,7.115842917850318,115.54697979898629,506,506,0,115.49647448809628,8.29215012168845,6,0,candidate_only_not_PD
204,34,img114425_ 34_204.tiff,Huber MRF lambda=0.1,24.236200487429187,20.128374690885952,24.236200487429187,117.74058904676298,671.9999996126389,506,506,0,671.999998638752,3.012793845603653,8,0,candidate_only_not_PD
204,34,img114425_ 34_204.tiff,Huber MRF lambda=1,104.90517213383053,82.9389198177189,104.90517213383053,55.9298774010425,671.9982680971189,506,506,0,671.7771956574543,2.596549947899291,11,0,candidate_only_not_PD
204,34,img114425_ 34_204.tiff,Huber MRF lambda=10,178.09109235423406,136.53575126457267,178.09109235423404,15.346799088616208,267.4184448820124,506,506,0,267.3832669897638,4.501493226897594,10,0,candidate_only_not_PD
210,35,img114430_ 35_210.tiff,Raw,0.0,0.0,0.0,154.19039999999998,928.0,506,506,0,928.0,3.4671794871795214,9,0,candidate_only_not_PD
210,35,img114430_ 35_210.tiff,Median+Gaussian,268.6334133615577,187.95134916411064,268.6203311655368,8.22002902701925,152.59707086724302,506,506,0,152.56315716120662,7.84389848072135,8,0,candidate_only_not_PD
210,35,img114430_ 35_210.tiff,Huber MRF lambda=0.1,28.213722264273887,23.303039316615394,28.213722264273887,139.15144594367638,928.0000014812576,506,506,0,927.8171194086135,3.386695299457074,9,0,candidate_only_not_PD
210,35,img114430_ 35_210.tiff,Huber MRF lambda=1,122.72116802978955,96.5099276824921,122.72116802978955,66.28355157579816,927.9999032781889,506,506,0,927.4077888754109,2.9407324993130715,10,0,candidate_only_not_PD
210,35,img114430_ 35_210.tiff,Huber MRF lambda=10,213.29965815952784,161.7224552535853,213.29965815952784,17.71196909424204,454.68263773226136,506,506,0,454.65173449990107,3.3077548836895403,9,0,candidate_only_not_PD
216,36,img114435_ 36_216.tiff,Raw,0.0,0.0,0.0,177.91199999999998,1152.0,506,506,0,1152.0,2.915389740173225,9,0,candidate_only_not_PD
216,36,img114435_ 36_216.tiff,Median+Gaussian,313.64078014567974,219.68730798748598,313.63766073763924,9.584065046467511,203.39291446129937,506,506,0,203.3386236438746,8.232144751631836,9,0,candidate_only_not_PD
216,36,img114435_ 36_216.tiff,Huber MRF lambda=0.1,34.89224785984874,28.914480357199082,34.89224785984874,159.78837381273442,1148.423213010792,506,506,0,1148.1429516768876,2.933229699170397,8,0,candidate_only_not_PD
216,36,img114435_ 36_216.tiff,Huber MRF lambda=1,142.86418582390274,114.11279723984511,142.86418582390274,78.788733792679,1113.1346529380316,506,506,0,1112.8175315553854,2.9108592171399437,11,0,candidate_only_not_PD
216,36,img114435_ 36_216.tiff,Huber MRF lambda=10,247.06014218402902,188.97717898665795,247.06014218402902,20.131315098245356,606.6134822831846,506,506,0,606.5145179314823,2.8295257899305284,10,0,candidate_only_not_PD
222,37,img114440_ 37_222.tiff,Raw,0.0,0.0,0.0,154.19039999999998,672.0,506,506,0,672.0,4.316586921850103,4,0,candidate_only_not_PD
222,37,img114440_ 37_222.tiff,Median+Gaussian,235.80443623194904,169.9765525816881,235.80237542494953,6.50532349843142,126.11728995152589,506,506,0,126.0933567345819,8.294748397482635,8,0,candidate_only_not_PD
222,37,img114440_ 37_222.tiff,Huber MRF lambda=0.1,25.966198016990464,21.43156820824078,25.966198016990464,132.45643070821907,662.0000010181611,506,506,0,661.9842820203958,4.334068410360658,7,0,candidate_only_not_PD
222,37,img114440_ 37_222.tiff,Huber MRF lambda=1,112.96380751300231,89.70599554234606,112.96380751300231,66.43822132029433,631.9999744306078,506,506,0,631.9593561917463,4.08098891038469,11,0,candidate_only_not_PD
222,37,img114440_ 37_222.tiff,Huber MRF lambda=10,197.2001442115392,149.82888524857358,197.2001442115392,15.688362483930154,301.7694429538169,506,506,0,301.69999414518315,4.710758485196948,8,0,candidate_only_not_PD
228,38,img114444_ 38_228.tiff,Raw,0.0,0.0,0.0,189.7728,904.0,512,512,6,904.0,2.1794062646096677,5,0,candidate_only_not_PD
228,38,img114444_ 38_228.tiff,Median+Gaussian,307.43309243491586,217.2898075428404,307.4194998388895,10.79552473381402,172.06833557527352,506,506,0,171.9923863076474,7.918548614981262,9,0,candidate_only_not_PD
228,38,img114444_ 38_228.tiff,Huber MRF lambda=0.1,33.01252425377737,27.069285565292343,33.01252425377737,167.51396252184716,882.3098727434517,512,512,6,882.2853561205084,2.180318536309869,5,0,candidate_only_not_PD
228,38,img114444_ 38_228.tiff,Huber MRF lambda=1,139.70643860531376,110.1900979341472,139.70643860531376,78.60069918462747,791.9999978670203,506,506,0,791.8823139459055,4.370177650765243,7,0,candidate_only_not_PD
228,38,img114444_ 38_228.tiff,Huber MRF lambda=10,245.55314843773812,186.62262375905655,245.55314843773812,20.87190694843958,425.0782536881816,506,506,0,425.0593559361041,4.560195752021514,8,0,candidate_only_not_PD
234,39,img114449_ 39_234.tiff,Raw,0.0,0.0,0.0,189.7728,1200.0,506,506,0,1200.0,2.6399999999999864,6,0,candidate_only_not_PD
234,39,img114449_ 39_234.tiff,Median+Gaussian,312.3782812260539,222.05207770219067,312.3168496389778,8.195852006209869,170.03945637322977,506,506,0,170.01238162612208,7.964227658084496,8,0,candidate_only_not_PD
234,39,img114449_ 39_234.tiff,Huber MRF lambda=0.1,32.935181061651136,27.397565531238847,32.935181061651136,167.02411055205064,1199.148829498492,506,506,0,1199.108902476608,2.621177304569926,5,0,candidate_only_not_PD
234,39,img114449_ 39_234.tiff,Huber MRF lambda=1,143.80436780909085,115.36957965283867,143.80436780909085,81.56337599846792,1158.4118346987889,506,506,0,1158.2687740196525,2.5403281871218724,8,0,candidate_only_not_PD
234,39,img114449_ 39_234.tiff,Huber MRF lambda=10,246.38779869763525,190.18572331477486,246.38779869763525,20.18627007386803,487.56312936680115,506,506,0,487.52567378847016,3.46833649346064,9,0,candidate_only_not_PD
240,40,img114454_ 40_240.tiff,Raw,0.0,0.0,0.0,118.60799999999999,768.0,506,506,0,768.0,1.9475995316159356,8,0,candidate_only_not_PD
240,40,img114454_ 40_240.tiff,Median+Gaussian,178.82111055135138,131.99708112358815,178.79576201849548,6.939403896784675,93.69286970294343,506,506,0,93.68055332241784,8.349843711989706,7,0,candidate_only_not_PD
240,40,img114454_ 40_240.tiff,Huber MRF lambda=0.1,21.818111032438118,18.166963430550727,21.818111032438118,99.00702706342686,747.0238184216505,506,506,0,747.0238181790155,1.9930272805728464,12,0,candidate_only_not_PD
240,40,img114454_ 40_240.tiff,Huber MRF lambda=1,91.86655388277407,73.23044136184905,91.86655388277407,47.68135816705816,643.836391261415,506,506,0,643.6415642807842,2.199987290179763,11,0,candidate_only_not_PD
240,40,img114454_ 40_240.tiff,Huber MRF lambda=10,151.5059794518969,117.13923990929199,151.5059794518969,13.040987072194392,202.03740557375204,506,506,0,202.019677969216,5.1205026396802396,6,0,candidate_only_not_PD
246,41,img114459_ 41_246.tiff,Raw,0.0,0.0,0.0,142.3296,712.0,507,507,1,712.0,2.445320855614966,2,0,candidate_only_not_PD
246,41,img114459_ 41_246.tiff,Median+Gaussian,220.30692930883242,161.00190973078173,220.28175250295214,7.798968573046505,112.07428008124043,506,506,0,112.01699583021764,7.986989918662346,7,0,candidate_only_not_PD
246,41,img114459_ 41_246.tiff,Huber MRF lambda=0.1,26.095436740641414,21.717912824166763,26.095436740641414,122.4925443147444,703.9808010480847,506,506,0,703.4760201226491,2.4425614506520787,4,0,candidate_only_not_PD
246,41,img114459_ 41_246.tiff,Huber MRF lambda=1,105.06352887851283,84.25770024567662,105.06352887851283,60.82013717522511,677.1423064466944,506,506,0,676.6202396557455,2.387882579383188,8,0,candidate_only_not_PD
246,41,img114459_ 41_246.tiff,Huber MRF lambda=10,178.9366771691394,138.91569549146996,178.9366771691394,16.31671662672097,230.20734668389196,506,506,0,230.15728480147664,5.428602068501675,8,0,candidate_only_not_PD
252,42,img114503_ 42_252.tiff,Raw,0.0,0.0,0.0,260.9376,1744.0,506,506,0,1744.0,3.5494344365312145,8,0,candidate_only_not_PD
252,42,img114503_ 42_252.tiff,Median+Gaussian,480.2482467896586,316.658400790809,480.2340684911491,14.973613124939542,302.66624336736277,506,506,0,302.5584763426341,8.12857530307707,9,0,candidate_only_not_PD
252,42,img114503_ 42_252.tiff,Huber MRF lambda=0.1,43.52932793552002,35.63262034595555,43.52932793552002,221.11136570501066,1744.0000037086866,506,506,0,1741.9448813938252,3.464636507158616,9,0,candidate_only_not_PD
252,42,img114503_ 42_252.tiff,Huber MRF lambda=1,186.29484228064663,146.50937034406752,186.29484228064663,109.30607769013031,1744.000901047919,506,506,0,1743.2310388932674,3.1043343139975264,11,0,candidate_only_not_PD
252,42,img114503_ 42_252.tiff,Huber MRF lambda=10,349.1193215504387,258.59928747543444,349.1193215504387,29.03868870555855,1102.0242556538942,506,506,0,1101.9713004510668,2.7481680703769484,10,0,candidate_only_not_PD
258,43,img114508_ 43_258.tiff,Raw,0.0,0.0,0.0,225.3552,1688.0,507,507,1,1688.0,2.4608974358974365,5,0,candidate_only_not_PD
258,43,img114508_ 43_258.tiff,Median+Gaussian,390.17338197770374,266.4473870045821,390.15345411007615,11.586176609701555,244.93445034390243,506,506,0,244.8851571829473,8.117695227719025,9,0,candidate_only_not_PD
258,43,img114508_ 43_258.tiff,Huber MRF lambda=0.1,37.01867914693618,30.4811893858693,37.01867914693618,192.65474719479215,1658.7090574841932,507,507,1,1658.3290927475973,2.5204717162035877,8,0,candidate_only_not_PD
258,43,img114508_ 43_258.tiff,Huber MRF lambda=1,163.37367434070518,128.87073306856857,163.37367434070518,95.27708687324954,1524.2480685098344,507,507,1,1523.8968804572542,2.6772580419485053,11,0,candidate_only_not_PD
258,43,img114508_ 43_258.tiff,Huber MRF lambda=10,301.587129654567,223.85370441162434,301.587129654567,26.151258977916562,841.6601656957246,506,506,0,841.5163161603814,2.5206938969910766,9,0,candidate_only_not_PD
264,44,img114513_ 44_264.tiff,Raw,0.0,0.0,0.0,237.21599999999998,1808.0,506,506,0,1808.0,2.325814536340829,7,0,candidate_only_not_PD
264,44,img114513_ 44_264.tiff,Median+Gaussian,424.03704737297386,275.87931976423494,423.94365295769256,11.284850778393334,241.6616715029122,506,506,0,241.63651045673396,7.812584236952091,11,0,candidate_only_not_PD
264,44,img114513_ 44_264.tiff,Huber MRF lambda=0.1,37.73581440457994,31.313978548504302,37.73581440457994,202.05824861761505,1782.864995171367,506,506,0,1782.3932933397737,2.3857885385010604,7,0,candidate_only_not_PD
264,44,img114513_ 44_264.tiff,Huber MRF lambda=1,164.9917749395124,131.1448889044992,164.9917749395124,101.18075026214335,1696.7574622812535,506,506,0,1696.4100101801523,2.507785588402271,10,0,candidate_only_not_PD
264,44,img114513_ 44_264.tiff,Huber MRF lambda=10,305.7887462005951,227.1390818126536,305.7887462005951,27.056391248788856,969.6812323796912,506,506,0,969.4787405025636,2.7190869608660932,9,0,candidate_only_not_PD
270,45,img114517_ 45_270.tiff,Raw,0.0,0.0,0.0,272.79839999999996,2000.0,507,507,1,2000.0,4.237810168315093,13,0,candidate_only_not_PD
270,45,img114517_ 45_270.tiff,Median+Gaussian,519.2310159472506,331.88573206287515,519.2179021534552,13.642303730727672,370.5833522650064,506,506,0,370.56633934560523,7.874605265739433,9,0,candidate_only_not_PD
270,45,img114517_ 45_270.tiff,Huber MRF lambda=0.1,43.59489667499535,35.40185193701058,43.59489667499535,233.61246124528924,1999.9999999972715,507,507,1,1999.9113904855112,4.19015409352545,13,0,candidate_only_not_PD
270,45,img114517_ 45_270.tiff,Huber MRF lambda=1,196.42749463391834,154.4405324055895,196.42749463391834,109.23416547349458,2000.0000000542059,507,507,1,1999.759324169856,3.84374279051292,12,0,candidate_only_not_PD
270,45,img114517_ 45_270.tiff,Huber MRF lambda=10,368.043309745409,270.4096365504997,368.043309745409,28.031239662763095,1542.1541527524096,506,506,0,1542.0042842661933,2.626827386874254,10,0,candidate_only_not_PD
276,46,img114522_ 46_276.tiff,Raw,0.0,0.0,0.0,177.91199999999998,1272.0,506,506,1,1272.0,2.7325757575757734,9,0,candidate_only_not_PD
276,46,img114522_ 46_276.tiff,Median+Gaussian,317.5040792977795,222.59073022526718,317.4756362936316,10.46546259798879,195.29743613756,505,505,0,195.2688275264627,8.297212140675242,9,0,candidate_only_not_PD
276,46,img114522_ 46_276.tiff,Huber MRF lambda=0.1,32.930783593292,27.115378134109193,32.930783593292,158.91287145175824,1272.0000030691663,506,506,1,1271.5181175414436,2.709920411796247,10,0,candidate_only_not_PD
276,46,img114522_ 46_276.tiff,Huber MRF lambda=1,145.0453553192678,112.8617083262547,145.0453553192678,81.68247494715173,1260.666275665164,506,506,1,1260.100317297507,2.54578719336547,14,0,candidate_only_not_PD
276,46,img114522_ 46_276.tiff,Huber MRF lambda=10,257.3508524378693,192.57643651783457,257.3508524378693,21.34075399930088,624.7605850001928,506,506,1,624.674707874583,3.0638248889833903,9,0,candidate_only_not_PD
282,47,img114527_ 47_282.tiff,Raw,0.0,0.0,0.0,225.3552,1648.0,506,506,0,1648.0,3.2766599597586037,12,0,candidate_only_not_PD
282,47,img114527_ 47_282.tiff,Median+Gaussian,415.66261070843547,274.8215941002715,415.6601205223292,11.35154421898108,266.7263403588149,506,506,0,266.7119244086207,7.962413029524498,8,0,candidate_only_not_PD
282,47,img114527_ 47_282.tiff,Huber MRF lambda=0.1,39.605270762433044,32.690541728417145,39.60527076243304,193.57046509467938,1648.000000029704,506,506,0,1647.7278934264723,3.2653566564090966,12,0,candidate_only_not_PD
282,47,img114527_ 47_282.tiff,Huber MRF lambda=1,169.66348254461434,133.894669157081,169.66348254461434,96.21443254359019,1647.9999946556418,506,506,0,1647.1158530895846,3.0467422405961884,10,0,candidate_only_not_PD
282,47,img114527_ 47_282.tiff,Huber MRF lambda=10,314.26759374916867,231.4278197379366,314.26759374916867,24.811613180178036,1042.0931830670452,506,506,0,1041.9824187769627,2.6474936060977825,9,0,candidate_only_not_PD
288,48,img114532_ 48_288.tiff,Raw,0.0,0.0,0.0,260.9376,2056.0,506,506,0,2056.0,2.5434496996997495,6,0,candidate_only_not_PD
288,48,img114532_ 48_288.tiff,Median+Gaussian,468.1197381781049,314.375786053624,468.08677307767664,16.54560584236298,296.33121990779546,506,506,0,296.29384496643615,7.887457803023096,8,0,candidate_only_not_PD
288,48,img114532_ 48_288.tiff,Huber MRF lambda=0.1,43.20369713006424,35.51522979450252,43.20369713006424,231.08084213306986,2054.139500576286,506,506,0,2053.9867781067624,2.5258181370091393,6,0,candidate_only_not_PD
288,48,img114532_ 48_288.tiff,Huber MRF lambda=1,188.56841355664068,150.2412997719292,188.56841355664068,114.44111366666083,2040.9197831329438,506,506,0,2040.320096281528,2.413580676395725,9,0,candidate_only_not_PD
288,48,img114532_ 48_288.tiff,Huber MRF lambda=10,347.69484970649364,262.5051490316392,347.69484970649364,27.14693093117705,1174.468462568595,506,506,0,1174.3686319516855,2.427722224949548,11,0,candidate_only_not_PD
294,49,img114536_ 49_294.tiff,Raw,0.0,0.0,0.0,130.4688,648.0,506,506,-56,648.0,3.138009049773757,7,0,candidate_only_not_PD
294,49,img114536_ 49_294.tiff,Median+Gaussian,216.18499098145287,156.4228472482971,216.18128631299615,6.822570033026239,116.94528233872188,562,562,0,116.89377052044438,9.60024221733471,7,0,candidate_only_not_PD
294,49,img114536_ 49_294.tiff,Huber MRF lambda=0.1,24.140531929896696,19.894513134439624,24.140531929896696,114.18661978567658,645.0738384992655,506,506,-56,644.5558437680666,3.154261976825751,7,0,candidate_only_not_PD
294,49,img114536_ 49_294.tiff,Huber MRF lambda=1,105.9039791187563,82.82300301708959,105.9039791187563,57.78281078020549,627.70700237251,506,506,-56,627.5226640804685,3.064801518690331,9,0,candidate_only_not_PD
294,49,img114536_ 49_294.tiff,Huber MRF lambda=10,180.94400670450392,137.2327025865027,180.94400670450395,14.321569564085978,235.61163649076116,506,506,-56,235.54755652317908,5.616263646332754,9,0,candidate_only_not_PD
300,50,img114541_ 50_300.tiff,Raw,0.0,0.0,0.0,154.19039999999998,712.0,507,507,2,712.0,3.583990147783254,5,0,candidate_only_not_PD
300,50,img114541_ 50_300.tiff,Median+Gaussian,247.43894531275566,179.25685277842496,247.43793789750228,7.749623513411513,138.2934682868763,505,505,0,138.2662732072531,8.222345550694854,12,0,candidate_only_not_PD
300,50,img114541_ 50_300.tiff,Huber MRF lambda=0.1,28.80446613857343,24.03201706460819,28.80446613857343,135.51140750110773,692.7727011400129,507,507,2,692.7544536985733,3.72560130970146,7,0,candidate_only_not_PD
300,50,img114541_ 50_300.tiff,Huber MRF lambda=1,117.68365382534537,94.93384201862769,117.68365382534537,65.78521508632244,613.7673980996951,507,507,2,613.6023092084215,4.043656153477855,9,0,candidate_only_not_PD
300,50,img114541_ 50_300.tiff,Huber MRF lambda=10,201.5251823322648,154.8889708842871,201.5251823322648,17.901120640906182,264.5996721309639,506,506,1,264.5838534992872,6.088967086883258,10,0,candidate_only_not_PD
306,51,img114546_ 51_306.tiff,Raw,0.0,0.0,0.0,201.6336,1496.0,506,506,1,1496.0,2.6369949494949765,7,0,candidate_only_not_PD
306,51,img114546_ 51_306.tiff,Median+Gaussian,389.1277274156064,257.674371714025,389.1253547668824,11.745106836860787,228.1067177734585,505,505,0,228.05829369666026,8.014532201041902,8,0,candidate_only_not_PD
306,51,img114546_ 51_306.tiff,Huber MRF lambda=0.1,35.24806805035605,29.042110338048982,35.24806805035605,183.20202430419855,1493.8996048675035,506,506,1,1493.312348702526,2.6372435558811844,9,0,candidate_only_not_PD
